Element,ProjectId,FileId,Count,Alias,Kind,Line,PackageName,Supported,Automated,Status,Statement,SessionId,SnowConvertCoreVersion,SnowparkVersion,CellId,ExecutionId,ParametersInfo,Technology
pyspark.sql.dataframe.DataFrame.drop,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,176,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"mobility_overstay\ .select(cols)\ .dropDuplicates(cols)\ .withColumn('interval_visit_h3_9', f.to_timestamp(col('last_datetime_visit_h3_9')).cast('double') - f.to_timestamp(col('first_datetime_visit_h3_9')).cast('double'))\ .withColumn('start_date', f.to_date(col('first_datetime_visit_h3_9')))\ .withColumn('end_date', f.to_date(col('last_datetime_visit_h3_9')))\ .withColumn('date_seq', f.sequence(col('start_date'), col('end_date')))\ .withColumn('date', f.explode(col('date_seq')))\ .withColumn('start_hour', f.hour(col('first_datetime_visit_h3_9')))\ .withColumn('end_hour', f.hour(col('last_datetime_visit_h3_9')))\ .withColumn('hour_seq', f.when(col('start_date') == col('end_date'), f.sequence(col('start_hour'), col('end_hour')))\ .when(col('date') == col('start_date'), f.sequence(col('start_hour'), f.lit(23)))\ .when(col('date') == col('end_date'), f.sequence(f.lit(0), col('end_hour')))\ .otherwise(f.sequence(f.lit(0), f.lit(23))))\ .withColumn('rank_spent_time_x10', f.row_number().over(part3c) * 10)\ .withColumn(""prev_nhour_overstay"", f.size(f.expr(f""filter(hour_seq, x -> x <= {end_overstay_hours})"")))\ .withColumn(""next_nhour_overstay"", f.size(f.expr(f""filter(hour_seq, x -> x >= {start_overstay_hours})"")))\ .drop('date_seq', 'first_date_visit_h3_9', 'last_date_visit_h3_9')\ .withColumn(""candidate_score_prev"", col('rank_spent_time_x10') * ( col('prev_nhour_overstay') ))\ .withColumn(""candidate_score_next"", col('rank_spent_time_x10') * ( col('next_nhour_overstay') ))\ .withColumn('max_candidate_prev', f.max('candidate_score_prev').over(part3b))\ .withColumn('max_candidate_next', f.max('candidate_score_next').over(part3b))\ .withColumn('rank_within_date_prev', f.rank().over(part3d))\ .withColumn('overstay_h3_9_prev', f.when(( col('candidate_score_prev') == col('max_candidate_prev') ) & ( col('max_candidate_prev') > 0 ) & ( col('rank_within_date_prev') == 1 ), col('h3_9')))\ .withColumn('rank_within_date_next', f.rank().over(part3e))\ .withColumn('overstay_h3_9_next', f.when(( col('candidate_score_next') == col('max_candidate_next') ) & ( col('max_candidate_next') > 0 ) & ( col('rank_within_date_next') == 1 ), col('h3_9')))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.dataframe.DataFrame.withColumn,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,177,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"mobility_overstay\ .select(cols)\ .dropDuplicates(cols)\ .withColumn('interval_visit_h3_9', f.to_timestamp(col('last_datetime_visit_h3_9')).cast('double') - f.to_timestamp(col('first_datetime_visit_h3_9')).cast('double'))\ .withColumn('start_date', f.to_date(col('first_datetime_visit_h3_9')))\ .withColumn('end_date', f.to_date(col('last_datetime_visit_h3_9')))\ .withColumn('date_seq', f.sequence(col('start_date'), col('end_date')))\ .withColumn('date', f.explode(col('date_seq')))\ .withColumn('start_hour', f.hour(col('first_datetime_visit_h3_9')))\ .withColumn('end_hour', f.hour(col('last_datetime_visit_h3_9')))\ .withColumn('hour_seq', f.when(col('start_date') == col('end_date'), f.sequence(col('start_hour'), col('end_hour')))\ .when(col('date') == col('start_date'), f.sequence(col('start_hour'), f.lit(23)))\ .when(col('date') == col('end_date'), f.sequence(f.lit(0), col('end_hour')))\ .otherwise(f.sequence(f.lit(0), f.lit(23))))\ .withColumn('rank_spent_time_x10', f.row_number().over(part3c) * 10)\ .withColumn(""prev_nhour_overstay"", f.size(f.expr(f""filter(hour_seq, x -> x <= {end_overstay_hours})"")))\ .withColumn(""next_nhour_overstay"", f.size(f.expr(f""filter(hour_seq, x -> x >= {start_overstay_hours})"")))\ .drop('date_seq', 'first_date_visit_h3_9', 'last_date_visit_h3_9')\ .withColumn(""candidate_score_prev"", col('rank_spent_time_x10') * ( col('prev_nhour_overstay') ))\ .withColumn(""candidate_score_next"", col('rank_spent_time_x10') * ( col('next_nhour_overstay') ))\ .withColumn('max_candidate_prev', f.max('candidate_score_prev').over(part3b))\ .withColumn('max_candidate_next', f.max('candidate_score_next').over(part3b))\ .withColumn('rank_within_date_prev', f.rank().over(part3d))\ .withColumn('overstay_h3_9_prev', f.when(( col('candidate_score_prev') == col('max_candidate_prev') ) & ( col('max_candidate_prev') > 0 ) & ( col('rank_within_date_prev') == 1 ), col('h3_9')))\ .withColumn('rank_within_date_next', f.rank().over(part3e))\ .withColumn('overstay_h3_9_next', f.when(( col('candidate_score_next') == col('max_candidate_next') ) & ( col('max_candidate_next') > 0 ) & ( col('rank_within_date_next') == 1 ), col('h3_9')))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions.col,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,177,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,col('prev_nhour_overstay'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.functions.col,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,177,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,col('rank_spent_time_x10'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.dataframe.DataFrame.withColumn,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,178,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"mobility_overstay\ .select(cols)\ .dropDuplicates(cols)\ .withColumn('interval_visit_h3_9', f.to_timestamp(col('last_datetime_visit_h3_9')).cast('double') - f.to_timestamp(col('first_datetime_visit_h3_9')).cast('double'))\ .withColumn('start_date', f.to_date(col('first_datetime_visit_h3_9')))\ .withColumn('end_date', f.to_date(col('last_datetime_visit_h3_9')))\ .withColumn('date_seq', f.sequence(col('start_date'), col('end_date')))\ .withColumn('date', f.explode(col('date_seq')))\ .withColumn('start_hour', f.hour(col('first_datetime_visit_h3_9')))\ .withColumn('end_hour', f.hour(col('last_datetime_visit_h3_9')))\ .withColumn('hour_seq', f.when(col('start_date') == col('end_date'), f.sequence(col('start_hour'), col('end_hour')))\ .when(col('date') == col('start_date'), f.sequence(col('start_hour'), f.lit(23)))\ .when(col('date') == col('end_date'), f.sequence(f.lit(0), col('end_hour')))\ .otherwise(f.sequence(f.lit(0), f.lit(23))))\ .withColumn('rank_spent_time_x10', f.row_number().over(part3c) * 10)\ .withColumn(""prev_nhour_overstay"", f.size(f.expr(f""filter(hour_seq, x -> x <= {end_overstay_hours})"")))\ .withColumn(""next_nhour_overstay"", f.size(f.expr(f""filter(hour_seq, x -> x >= {start_overstay_hours})"")))\ .drop('date_seq', 'first_date_visit_h3_9', 'last_date_visit_h3_9')\ .withColumn(""candidate_score_prev"", col('rank_spent_time_x10') * ( col('prev_nhour_overstay') ))\ .withColumn(""candidate_score_next"", col('rank_spent_time_x10') * ( col('next_nhour_overstay') ))\ .withColumn('max_candidate_prev', f.max('candidate_score_prev').over(part3b))\ .withColumn('max_candidate_next', f.max('candidate_score_next').over(part3b))\ .withColumn('rank_within_date_prev', f.rank().over(part3d))\ .withColumn('overstay_h3_9_prev', f.when(( col('candidate_score_prev') == col('max_candidate_prev') ) & ( col('max_candidate_prev') > 0 ) & ( col('rank_within_date_prev') == 1 ), col('h3_9')))\ .withColumn('rank_within_date_next', f.rank().over(part3e))\ .withColumn('overstay_h3_9_next', f.when(( col('candidate_score_next') == col('max_candidate_next') ) & ( col('max_candidate_next') > 0 ) & ( col('rank_within_date_next') == 1 ), col('h3_9')))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions.col,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,178,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,col('next_nhour_overstay'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.functions.col,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,178,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,col('rank_spent_time_x10'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.column.Column.over,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,179,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,f.max('candidate_score_prev').over(part3b),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.window.WindowSpec"",""ParamType"":""WindowSpec""}]",Python
pyspark.sql.dataframe.DataFrame.withColumn,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,179,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"mobility_overstay\ .select(cols)\ .dropDuplicates(cols)\ .withColumn('interval_visit_h3_9', f.to_timestamp(col('last_datetime_visit_h3_9')).cast('double') - f.to_timestamp(col('first_datetime_visit_h3_9')).cast('double'))\ .withColumn('start_date', f.to_date(col('first_datetime_visit_h3_9')))\ .withColumn('end_date', f.to_date(col('last_datetime_visit_h3_9')))\ .withColumn('date_seq', f.sequence(col('start_date'), col('end_date')))\ .withColumn('date', f.explode(col('date_seq')))\ .withColumn('start_hour', f.hour(col('first_datetime_visit_h3_9')))\ .withColumn('end_hour', f.hour(col('last_datetime_visit_h3_9')))\ .withColumn('hour_seq', f.when(col('start_date') == col('end_date'), f.sequence(col('start_hour'), col('end_hour')))\ .when(col('date') == col('start_date'), f.sequence(col('start_hour'), f.lit(23)))\ .when(col('date') == col('end_date'), f.sequence(f.lit(0), col('end_hour')))\ .otherwise(f.sequence(f.lit(0), f.lit(23))))\ .withColumn('rank_spent_time_x10', f.row_number().over(part3c) * 10)\ .withColumn(""prev_nhour_overstay"", f.size(f.expr(f""filter(hour_seq, x -> x <= {end_overstay_hours})"")))\ .withColumn(""next_nhour_overstay"", f.size(f.expr(f""filter(hour_seq, x -> x >= {start_overstay_hours})"")))\ .drop('date_seq', 'first_date_visit_h3_9', 'last_date_visit_h3_9')\ .withColumn(""candidate_score_prev"", col('rank_spent_time_x10') * ( col('prev_nhour_overstay') ))\ .withColumn(""candidate_score_next"", col('rank_spent_time_x10') * ( col('next_nhour_overstay') ))\ .withColumn('max_candidate_prev', f.max('candidate_score_prev').over(part3b))\ .withColumn('max_candidate_next', f.max('candidate_score_next').over(part3b))\ .withColumn('rank_within_date_prev', f.rank().over(part3d))\ .withColumn('overstay_h3_9_prev', f.when(( col('candidate_score_prev') == col('max_candidate_prev') ) & ( col('max_candidate_prev') > 0 ) & ( col('rank_within_date_prev') == 1 ), col('h3_9')))\ .withColumn('rank_within_date_next', f.rank().over(part3e))\ .withColumn('overstay_h3_9_next', f.when(( col('candidate_score_next') == col('max_candidate_next') ) & ( col('max_candidate_next') > 0 ) & ( col('rank_within_date_next') == 1 ), col('h3_9')))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Module,179,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,f.max('candidate_score_prev').over(part3b),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.max,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,179,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,f.max('candidate_score_prev').over(part3b),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.column.Column.over,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,180,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,f.max('candidate_score_next').over(part3b),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.window.WindowSpec"",""ParamType"":""WindowSpec""}]",Python
pyspark.sql.dataframe.DataFrame.withColumn,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,180,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"mobility_overstay\ .select(cols)\ .dropDuplicates(cols)\ .withColumn('interval_visit_h3_9', f.to_timestamp(col('last_datetime_visit_h3_9')).cast('double') - f.to_timestamp(col('first_datetime_visit_h3_9')).cast('double'))\ .withColumn('start_date', f.to_date(col('first_datetime_visit_h3_9')))\ .withColumn('end_date', f.to_date(col('last_datetime_visit_h3_9')))\ .withColumn('date_seq', f.sequence(col('start_date'), col('end_date')))\ .withColumn('date', f.explode(col('date_seq')))\ .withColumn('start_hour', f.hour(col('first_datetime_visit_h3_9')))\ .withColumn('end_hour', f.hour(col('last_datetime_visit_h3_9')))\ .withColumn('hour_seq', f.when(col('start_date') == col('end_date'), f.sequence(col('start_hour'), col('end_hour')))\ .when(col('date') == col('start_date'), f.sequence(col('start_hour'), f.lit(23)))\ .when(col('date') == col('end_date'), f.sequence(f.lit(0), col('end_hour')))\ .otherwise(f.sequence(f.lit(0), f.lit(23))))\ .withColumn('rank_spent_time_x10', f.row_number().over(part3c) * 10)\ .withColumn(""prev_nhour_overstay"", f.size(f.expr(f""filter(hour_seq, x -> x <= {end_overstay_hours})"")))\ .withColumn(""next_nhour_overstay"", f.size(f.expr(f""filter(hour_seq, x -> x >= {start_overstay_hours})"")))\ .drop('date_seq', 'first_date_visit_h3_9', 'last_date_visit_h3_9')\ .withColumn(""candidate_score_prev"", col('rank_spent_time_x10') * ( col('prev_nhour_overstay') ))\ .withColumn(""candidate_score_next"", col('rank_spent_time_x10') * ( col('next_nhour_overstay') ))\ .withColumn('max_candidate_prev', f.max('candidate_score_prev').over(part3b))\ .withColumn('max_candidate_next', f.max('candidate_score_next').over(part3b))\ .withColumn('rank_within_date_prev', f.rank().over(part3d))\ .withColumn('overstay_h3_9_prev', f.when(( col('candidate_score_prev') == col('max_candidate_prev') ) & ( col('max_candidate_prev') > 0 ) & ( col('rank_within_date_prev') == 1 ), col('h3_9')))\ .withColumn('rank_within_date_next', f.rank().over(part3e))\ .withColumn('overstay_h3_9_next', f.when(( col('candidate_score_next') == col('max_candidate_next') ) & ( col('max_candidate_next') > 0 ) & ( col('rank_within_date_next') == 1 ), col('h3_9')))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Module,180,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,f.max('candidate_score_next').over(part3b),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.max,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,180,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,f.max('candidate_score_next').over(part3b),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""}]",Python
pyspark.sql.column.Column.over,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,181,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,f.rank().over(part3d),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.window.WindowSpec"",""ParamType"":""WindowSpec""}]",Python
pyspark.sql.dataframe.DataFrame.withColumn,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,181,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"mobility_overstay\ .select(cols)\ .dropDuplicates(cols)\ .withColumn('interval_visit_h3_9', f.to_timestamp(col('last_datetime_visit_h3_9')).cast('double') - f.to_timestamp(col('first_datetime_visit_h3_9')).cast('double'))\ .withColumn('start_date', f.to_date(col('first_datetime_visit_h3_9')))\ .withColumn('end_date', f.to_date(col('last_datetime_visit_h3_9')))\ .withColumn('date_seq', f.sequence(col('start_date'), col('end_date')))\ .withColumn('date', f.explode(col('date_seq')))\ .withColumn('start_hour', f.hour(col('first_datetime_visit_h3_9')))\ .withColumn('end_hour', f.hour(col('last_datetime_visit_h3_9')))\ .withColumn('hour_seq', f.when(col('start_date') == col('end_date'), f.sequence(col('start_hour'), col('end_hour')))\ .when(col('date') == col('start_date'), f.sequence(col('start_hour'), f.lit(23)))\ .when(col('date') == col('end_date'), f.sequence(f.lit(0), col('end_hour')))\ .otherwise(f.sequence(f.lit(0), f.lit(23))))\ .withColumn('rank_spent_time_x10', f.row_number().over(part3c) * 10)\ .withColumn(""prev_nhour_overstay"", f.size(f.expr(f""filter(hour_seq, x -> x <= {end_overstay_hours})"")))\ .withColumn(""next_nhour_overstay"", f.size(f.expr(f""filter(hour_seq, x -> x >= {start_overstay_hours})"")))\ .drop('date_seq', 'first_date_visit_h3_9', 'last_date_visit_h3_9')\ .withColumn(""candidate_score_prev"", col('rank_spent_time_x10') * ( col('prev_nhour_overstay') ))\ .withColumn(""candidate_score_next"", col('rank_spent_time_x10') * ( col('next_nhour_overstay') ))\ .withColumn('max_candidate_prev', f.max('candidate_score_prev').over(part3b))\ .withColumn('max_candidate_next', f.max('candidate_score_next').over(part3b))\ .withColumn('rank_within_date_prev', f.rank().over(part3d))\ .withColumn('overstay_h3_9_prev', f.when(( col('candidate_score_prev') == col('max_candidate_prev') ) & ( col('max_candidate_prev') > 0 ) & ( col('rank_within_date_prev') == 1 ), col('h3_9')))\ .withColumn('rank_within_date_next', f.rank().over(part3e))\ .withColumn('overstay_h3_9_next', f.when(( col('candidate_score_next') == col('max_candidate_next') ) & ( col('max_candidate_next') > 0 ) & ( col('rank_within_date_next') == 1 ), col('h3_9')))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Module,181,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,f.rank().over(part3d),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.rank,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,181,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,f.rank().over(part3d),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.dataframe.DataFrame.withColumn,notebook,Sample_3a. Pipeline Periodically - Tourism.ipynb,1,,Function,182,notebook.Sample_3a. Pipeline Periodically - Tourism,True,True,Direct,"mobility_overstay\ .select(cols)\ .dropDuplicates(cols)\ .withColumn('interval_visit_h3_9', f.to_timestamp(col('last_datetime_visit_h3_9')).cast('double') - f.to_timestamp(col('first_datetime_visit_h3_9')).cast('double'))\ .withColumn('start_date', f.to_date(col('first_datetime_visit_h3_9')))\ .withColumn('end_date', f.to_date(col('last_datetime_visit_h3_9')))\ .withColumn('date_seq', f.sequence(col('start_date'), col('end_date')))\ .withColumn('date', f.explode(col('date_seq')))\ .withColumn('start_hour', f.hour(col('first_datetime_visit_h3_9')))\ .withColumn('end_hour', f.hour(col('last_datetime_visit_h3_9')))\ .withColumn('hour_seq', f.when(col('start_date') == col('end_date'), f.sequence(col('start_hour'), col('end_hour')))\ .when(col('date') == col('start_date'), f.sequence(col('start_hour'), f.lit(23)))\ .when(col('date') == col('end_date'), f.sequence(f.lit(0), col('end_hour')))\ .otherwise(f.sequence(f.lit(0), f.lit(23))))\ .withColumn('rank_spent_time_x10', f.row_number().over(part3c) * 10)\ .withColumn(""prev_nhour_overstay"", f.size(f.expr(f""filter(hour_seq, x -> x <= {end_overstay_hours})"")))\ .withColumn(""next_nhour_overstay"", f.size(f.expr(f""filter(hour_seq, x -> x >= {start_overstay_hours})"")))\ .drop('date_seq', 'first_date_visit_h3_9', 'last_date_visit_h3_9')\ .withColumn(""candidate_score_prev"", col('rank_spent_time_x10') * ( col('prev_nhour_overstay') ))\ .withColumn(""candidate_score_next"", col('rank_spent_time_x10') * ( col('next_nhour_overstay') ))\ .withColumn('max_candidate_prev', f.max('candidate_score_prev').over(part3b))\ .withColumn('max_candidate_next', f.max('candidate_score_next').over(part3b))\ .withColumn('rank_within_date_prev', f.rank().over(part3d))\ .withColumn('overstay_h3_9_prev', f.when(( col('candidate_score_prev') == col('max_candidate_prev') ) & ( col('max_candidate_prev') > 0 ) & ( col('rank_within_date_prev') == 1 ), col('h3_9')))\ .withColumn('rank_within_date_next', f.rank().over(part3e))\ .withColumn('overstay_h3_9_next', f.when(( col('candidate_score_next') == col('max_candidate_next') ) & ( col('max_candidate_next') > 0 ) & ( col('rank_within_date_next') == 1 ), col('h3_9')))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,12,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""True""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
